name, fCode, lati,long,ellHt,northing,easting,elev,antHt, horizPrec , vertPrec ,startTime,RMS,,,,NumPos,minSVs
450019, CL,34.91327423,-79.66640781,320.76,424037.158,1800223.15,424.117,15.737,0.061,0.112,5/29/08 11:50,0.004,,,,1,7
450020, CL,34.91330348,-79.66636286,320.744,424047.711,1800236.697,424.101,15.737,0.06,0.111,5/29/08 11:50,0.004,,,,1,7
450021, CL,34.91333256,-79.66631709,320.814,424058.205,1800250.489,424.171,15.737,0.059,0.109,5/29/08 11:50,0.004,,,,1,7
450022, CL,34.91336168,-79.66627124,320.763,424068.71,1800264.306,424.12,15.737,0.063,0.115,5/29/08 11:50,0.004,,,,1,7
450023, CL,34.91339074,-79.66622502,320.652,424079.19,1800278.231,424.01,15.737,0.045,0.083,5/29/08 11:50,0.004,,,,1,7
450024, CL,34.91342051,-79.666179,320.556,424089.932,1800292.1,423.914,15.737,0.04,0.073,5/29/08 11:50,0.003,,,,1,7
450025, CL,34.91344966,-79.66613209,320.384,424100.446,1800306.234,423.742,15.737,0.04,0.073,5/29/08 11:50,0.003,,,,1,7
450026, CL,34.91347969,-79.66608605,320.235,424111.282,1800320.109,423.593,15.737,0.049,0.09,5/29/08 11:50,0.003,,,,1,7
450027, CL,34.91350868,-79.66603983,320.131,424121.74,1800334.035,423.49,15.737,0.041,0.075,5/29/08 11:50,0.003,,,,1,7
450028, CL,34.91353766,-79.66599516,320.028,424132.196,1800347.497,423.388,15.737,0.04,0.073,5/29/08 11:51,0.003,,,,1,7
450029, CL,34.91356538,-79.66595104,319.9,424142.194,1800360.79,423.26,15.737,0.045,0.083,5/29/08 11:51,0.003,,,,1,7
450030, CL,34.91359237,-79.66590824,319.769,424151.931,1800373.686,423.129,15.737,0.044,0.08,5/29/08 11:51,0.003,,,,1,7
450031, CL,34.91361864,-79.66586693,319.672,424161.407,1800386.135,423.032,15.737,0.056,0.104,5/29/08 11:51,0.003,,,,1,7
450032, CL,34.91364407,-79.66582639,319.578,424170.582,1800398.349,422.938,15.737,0.066,0.121,5/29/08 11:51,0.004,,,,1,7
450033, CL,34.91366934,-79.66578597,319.566,424179.696,1800410.527,422.926,15.737,0.058,0.106,5/29/08 11:51,0.004,,,,1,7
450034, CL,34.91369488,-79.66574581,319.413,424188.912,1800422.629,422.774,15.737,0.057,0.105,5/29/08 11:51,0.004,,,,1,7
450035, CL,34.91372002,-79.66570612,319.435,424197.979,1800434.589,422.796,15.737,0.055,0.1,5/29/08 11:51,0.004,,,,1,7
450036, CL,34.91374356,-79.66566919,319.377,424206.471,1800445.716,422.738,15.737,0.068,0.125,5/29/08 11:51,0.004,,,,1,7
450037, CL,34.91376347,-79.66563816,319.354,424213.656,1800455.067,422.716,15.737,0.058,0.106,5/29/08 11:51,0.004,,,,1,7
450038, CL,34.9137873,-79.66560071,319.271,424222.252,1800466.354,422.633,15.737,0.071,0.131,5/29/08 11:51,0.004,,,,1,7
450039, CL,34.91763454,-79.6595373,322.19,425610.224,1802293.316,425.593,15.737,0.035,0.066,5/29/08 11:54,0.002,,,,1,7
450040, CL,34.91760842,-79.65957695,322.094,425600.8,1802281.367,425.497,15.737,0.061,0.115,5/29/08 11:54,0.003,,,,1,7
450041, CL,34.91757912,-79.65962049,322.118,425590.221,1802268.243,425.52,15.737,0.065,0.122,5/29/08 11:54,0.003,,,,1,7
450042, CL,34.91756142,-79.65964772,322.096,425583.836,1802260.039,425.498,15.737,0.045,0.085,5/29/08 11:54,0.004,,,,1,7
450043, CL,34.91754177,-79.65967764,322.089,425576.744,1802251.023,425.491,15.737,0.062,0.117,5/29/08 11:54,0.003,,,,1,7
450044, CL,34.91752019,-79.6597098,322.094,425568.955,1802241.331,425.496,15.737,0.062,0.118,5/29/08 11:54,0.004,,,,1,7
450045, CL,34.91749753,-79.6597448,322.073,425560.779,1802230.783,425.474,15.737,0.071,0.134,5/29/08 11:54,0.004,,,,1,7
450046, CL,34.9174731,-79.65978223,322.065,425551.961,1802219.506,425.466,15.737,0.04,0.076,5/29/08 11:54,0.005,,,,1,7
450047, CL,34.91744712,-79.65982153,322.1,425542.584,1802207.66,425.5,15.737,0.036,0.068,5/29/08 11:54,0.003,,,,1,7
450048, CL,34.91742043,-79.65986322,322.095,425532.955,1802195.1,425.495,15.737,0.027,0.05,5/29/08 11:54,0.002,,,,1,7
450049, CL,34.91739241,-79.65990613,322.085,425522.843,1802182.169,425.486,15.737,0.046,0.087,5/29/08 11:54,0.002,,,,1,7
450050, CL,34.91736404,-79.65995109,322.069,425512.607,1802168.622,425.469,15.737,0.026,0.048,5/29/08 11:54,0.003,,,,1,7
450051, CL,34.91733493,-79.65999675,321.982,425502.103,1802154.867,425.382,15.737,0.037,0.07,5/29/08 11:54,0.002,,,,1,7
450052, CL,34.91730543,-79.66004268,321.981,425491.459,1802141.025,425.38,15.737,0.06,0.113,5/29/08 11:54,0.002,,,,1,7
450053, CL,34.91727594,-79.66008893,321.99,425480.821,1802127.09,425.389,15.737,0.037,0.07,5/29/08 11:54,0.004,,,,1,7
450054, CL,34.91724669,-79.66013428,321.995,425470.268,1802113.427,425.394,15.737,0.034,0.064,5/29/08 11:54,0.002,,,,1,7
450055, CL,34.91721856,-79.66017913,321.959,425460.119,1802099.914,425.358,15.737,0.047,0.088,5/29/08 11:54,0.002,,,,1,7
450056, CL,34.91718793,-79.66022692,321.887,425449.065,1802085.514,425.285,15.737,0.047,0.09,5/29/08 11:54,0.003,,,,1,7
450057, CL,34.91716103,-79.66026903,321.811,425439.363,1802072.825,425.209,15.737,0.066,0.126,5/29/08 11:54,0.003,,,,1,7
450058, CL,34.91713453,-79.66031046,321.783,425429.799,1802060.341,425.181,15.737,0.039,0.074,5/29/08 11:54,0.004,,,,1,7
450059, CL,34.91710777,-79.66035158,321.744,425420.143,1802047.951,425.142,15.737,0.058,0.11,5/29/08 11:54,0.003,,,,1,7
450060, CL,34.91708454,-79.66038944,321.725,425411.763,1802036.546,425.122,15.737,0.033,0.063,5/29/08 11:54,0.004,,,,1,7
450061, CL,34.91705783,-79.66043072,321.71,425402.128,1802024.106,425.107,15.737,0.062,0.117,5/29/08 11:55,0.002,,,,1,7
450062, CL,34.91703107,-79.66047254,321.718,425392.472,1802011.506,425.114,15.737,0.062,0.118,5/29/08 11:55,0.004,,,,1,7
450063, CL,34.91700217,-79.66051903,321.654,425382.047,1801997.501,425.05,15.737,0.049,0.093,5/29/08 11:55,0.004,,,,1,7
450064, CL,34.91697528,-79.66056089,321.625,425372.346,1801984.886,425.02,15.737,0.046,0.088,5/29/08 11:55,0.003,,,,1,7
450065, CL,34.91694878,-79.66060353,321.63,425362.787,1801972.041,425.026,15.737,0.088,0.167,5/29/08 11:55,0.003,,,,1,7
450066, CL,34.91692171,-79.66064554,321.625,425353.019,1801959.382,425.02,15.737,0.043,0.081,5/29/08 11:55,0.006,,,,1,7
450067, CL,34.91689542,-79.66068816,321.551,425343.536,1801946.543,424.946,15.737,0.072,0.137,5/29/08 11:55,0.003,,,,1,7
450068, CL,34.91686871,-79.6607302,321.616,425333.899,1801933.876,425.011,15.737,0.068,0.129,5/29/08 11:55,0.005,,,,1,7
450069, CL,34.91684205,-79.66077159,321.461,425324.28,1801921.405,424.855,15.737,0.046,0.087,5/29/08 11:55,0.004,,,,1,7
450070, CL,34.91681675,-79.6608129,321.466,425315.156,1801908.96,424.86,15.737,0.068,0.13,5/29/08 11:55,0.003,,,,1,7
450071, CL,34.91679123,-79.66085204,321.393,425305.944,1801897.166,424.787,15.737,0.064,0.121,5/29/08 11:55,0.004,,,,1,7
450072, CL,34.91676712,-79.6608904,321.404,425297.247,1801885.607,424.798,15.737,0.083,0.157,5/29/08 11:55,0.004,,,,1,7
450073, CL,34.91674402,-79.66092749,321.37,425288.913,1801874.434,424.763,15.737,0.084,0.159,5/29/08 11:55,0.005,,,,1,7
450074, CL,34.91672139,-79.66096237,321.282,425280.749,1801863.923,424.675,15.737,0.063,0.119,5/29/08 11:55,0.005,,,,1,7
450075, CL,34.91670059,-79.66099562,321.294,425273.247,1801853.905,424.687,15.737,0.071,0.135,5/29/08 11:55,0.004,,,,1,7
450076, CL,34.91668132,-79.66102669,321.211,425266.293,1801844.544,424.603,15.737,0.05,0.094,5/29/08 11:55,0.005,,,,1,7
450077, CL,34.91666293,-79.66105518,321.16,425259.658,1801835.959,424.553,15.737,0.029,0.056,5/29/08 11:55,0.003,,,,1,7
450078, CL,34.91664579,-79.66108208,321.19,425253.476,1801827.855,424.582,15.737,0.058,0.11,5/29/08 11:55,0.002,,,,1,7
450079, CL,34.91661408,-79.66113355,321.258,425242.039,1801812.35,424.65,15.737,0.044,0.084,5/29/08 11:55,0.003,,,,1,7
450080, CL,34.91658196,-79.66118315,321.234,425230.447,1801797.402,424.626,15.737,0.089,0.168,5/29/08 11:55,0.006,,,,1,7
450081, CL,34.91655095,-79.66123297,321.25,425219.261,1801782.392,424.641,15.737,0.057,0.108,5/29/08 11:55,0.004,,,,1,7
450082, CL,34.91652493,-79.66127396,321.162,425209.876,1801770.042,424.553,15.737,0.079,0.15,5/29/08 11:55,0.004,,,,1,7
pt5at, WD,34.91651434,-79.66129043,321.302,425206.053,1801765.079,424.693,15.737,0.037,0.069,5/29/08 11:55,0.004,,,,4,7
450083, CL,34.91650127,-79.66131139,321.225,425201.339,1801758.766,424.616,15.737,0.054,0.103,5/29/08 11:55,0.003,,,,1,7
450084, CL,34.91647857,-79.66134748,321.214,425193.149,1801747.892,424.605,15.737,0.054,0.104,5/29/08 11:55,0.004,,,,1,7
450085, CL,34.91644514,-79.66139977,321.168,425181.087,1801732.134,424.558,15.737,0.022,0.042,5/29/08 11:55,0.002,,,,1,7
450086, CL,34.91642539,-79.66143187,321.188,425173.966,1801722.465,424.578,15.737,0.034,0.065,5/29/08 11:55,0.001,,,,1,7
450087, CL,34.91640329,-79.66146636,321.202,425165.992,1801712.072,424.592,15.737,0.028,0.053,5/29/08 11:55,0.002,,,,1,7
450088, CL,34.91637978,-79.66150327,321.134,425157.511,1801700.953,424.523,15.737,0.049,0.093,5/29/08 11:55,0.002,,,,1,7
450089, CL,34.91635553,-79.66154268,321.1,425148.763,1801689.078,424.489,15.737,0.034,0.065,5/29/08 11:55,0.003,,,,1,7
450090, CL,34.9163292,-79.66158332,321.068,425139.263,1801676.832,424.456,15.737,0.042,0.081,5/29/08 11:55,0.002,,,,1,7
450091, CL,34.91630244,-79.66162589,321.118,425129.608,1801664.005,424.506,15.737,0.048,0.091,5/29/08 11:55,0.003,,,,1,7
450092, CL,34.91627506,-79.66166927,321.081,425119.732,1801650.937,424.469,15.737,0.049,0.093,5/29/08 11:55,0.003,,,,1,7
450093, CL,34.91624692,-79.66171316,321.014,425109.579,1801637.71,424.402,15.737,0.045,0.085,5/29/08 11:55,0.003,,,,1,7
450094, CL,34.91621904,-79.66175805,320.998,425099.52,1801624.188,424.386,15.737,0.068,0.129,5/29/08 11:55,0.003,,,,1,7
450095, CL,34.91618743,-79.66180721,320.984,425088.116,1801609.375,424.371,15.737,0.062,0.119,5/29/08 11:55,0.004,,,,1,7
450096, CL,34.91613336,-79.66189271,320.969,425068.608,1801583.611,424.355,15.737,0.066,0.126,5/29/08 11:55,0.004,,,,1,7
450097, CL,34.91610524,-79.6619378,320.938,425058.467,1801570.028,424.324,15.737,0.102,0.195,5/29/08 11:55,0.004,,,,1,7
450098, CL,34.91607671,-79.66198238,320.966,425048.173,1801556.596,424.352,15.737,0.048,0.092,5/29/08 11:56,0.007,,,,1,7
450099, CL,34.91604854,-79.66202689,320.932,425038.007,1801543.184,424.318,15.737,0.088,0.168,5/29/08 11:56,0.003,,,,1,7
450100, CL,34.91602052,-79.66207137,320.834,425027.899,1801529.781,424.219,15.737,0.065,0.124,5/29/08 11:56,0.006,,,,1,7
450101, CL,34.91599221,-79.66211536,320.871,425017.685,1801516.527,424.256,15.737,0.075,0.144,5/29/08 11:56,0.004,,,,1,7
450102, CL,34.91596468,-79.66216,320.737,425007.757,1801503.079,424.122,15.737,0.058,0.111,5/29/08 11:56,0.005,,,,1,7
450103, CL,34.91593643,-79.66220353,320.738,424997.563,1801489.962,424.123,15.737,0.063,0.12,5/29/08 11:56,0.004,,,,1,7
450104, CL,34.91590897,-79.6622477,320.605,424987.659,1801476.655,423.99,15.737,0.061,0.117,5/29/08 11:56,0.004,,,,1,7
450105, CL,34.91587836,-79.66229563,320.618,424976.615,1801462.212,424.002,15.737,0.052,0.1,5/29/08 11:56,0.004,,,,1,7
450106, CL,34.91585063,-79.66233934,320.614,424966.61,1801449.04,423.998,15.737,0.046,0.089,5/29/08 11:56,0.003,,,,1,7
450107, CL,34.91582328,-79.66238298,320.612,424956.744,1801435.892,423.996,15.737,0.081,0.155,5/29/08 11:56,0.003,,,,1,7
450108, CL,34.91579541,-79.66242629,320.538,424946.689,1801422.841,423.922,15.737,0.037,0.071,5/29/08 11:56,0.005,,,,1,7
450109, CL,34.91576827,-79.66247048,320.525,424936.899,1801409.529,423.908,15.737,0.051,0.097,5/29/08 11:56,0.002,,,,1,7
450110, CL,34.91574031,-79.66251354,320.45,424926.81,1801396.553,423.833,15.737,0.067,0.129,5/29/08 11:56,0.003,,,,1,7
450111, CL,34.91571335,-79.66255712,320.359,424917.085,1801383.424,423.741,15.737,0.089,0.169,5/29/08 11:56,0.004,,,,1,7
450112, CL,34.91568598,-79.66260017,320.417,424907.212,1801370.453,423.799,15.737,0.097,0.185,5/29/08 11:56,0.006,,,,1,7
450113, CL,34.91565865,-79.66264302,320.354,424897.35,1801357.541,423.735,15.737,0.069,0.132,5/29/08 11:56,0.006,,,,1,7
450114, CL,34.9156318,-79.66268603,320.351,424887.667,1801344.583,423.732,15.737,0.058,0.11,5/29/08 11:56,0.005,,,,1,7
450115, CL,34.91560433,-79.66272804,320.333,424877.753,1801331.923,423.715,15.737,0.071,0.135,5/29/08 11:56,0.004,,,,1,7
450116, CL,34.91557772,-79.66277108,320.273,424868.154,1801318.957,423.654,15.737,0.08,0.154,5/29/08 11:56,0.005,,,,1,7
450117, CL,34.91555023,-79.66281367,320.171,424858.236,1801306.123,423.552,15.737,0.072,0.138,5/29/08 11:56,0.005,,,,1,7
450118, CL,34.91552307,-79.66285693,320.16,424848.437,1801293.087,423.54,15.737,0.066,0.127,5/29/08 11:56,0.005,,,,1,7
450119, CL,34.9154957,-79.66290034,320.145,424838.565,1801280.009,423.525,15.737,0.043,0.082,5/29/08 11:56,0.004,,,,1,7
450120, CL,34.91546792,-79.66294373,320.119,424828.543,1801266.935,423.499,15.737,0.06,0.114,5/29/08 11:56,0.003,,,,1,7
450121, CL,34.91544071,-79.66298806,320.074,424818.727,1801253.579,423.453,15.737,0.051,0.098,5/29/08 11:56,0.004,,,,1,7
450122, CL,34.91541228,-79.66303154,320.107,424808.469,1801240.477,423.486,15.737,0.047,0.089,5/29/08 11:56,0.003,,,,1,7
450123, CL,34.91538494,-79.66307626,320.001,424798.607,1801227.006,423.38,15.737,0.05,0.096,5/29/08 11:56,0.003,,,,1,7
450124, CL,34.91535663,-79.66312027,320.046,424788.393,1801213.742,423.424,15.737,0.063,0.121,5/29/08 11:56,0.003,,,,1,7
450125, CL,34.91532869,-79.66316459,320.046,424778.313,1801200.388,423.424,15.737,0.06,0.115,5/29/08 11:56,0.004,,,,1,7
450126, CL,34.91530102,-79.66320875,320.045,424768.331,1801187.084,423.422,15.737,0.054,0.104,5/29/08 11:56,0.004,,,,1,7
450127, CL,34.915273,-79.66325244,320.032,424758.223,1801173.919,423.409,15.737,0.045,0.086,5/29/08 11:56,0.004,,,,1,7
450128, CL,34.91524576,-79.6632967,319.936,424748.398,1801160.585,423.313,15.737,0.064,0.122,5/29/08 11:56,0.003,,,,1,7
450129, CL,34.91521765,-79.66333986,319.99,424738.254,1801147.577,423.367,15.737,0.087,0.166,5/29/08 11:56,0.004,,,,1,7
450130, CL,34.91519063,-79.6633836,319.996,424728.509,1801134.402,423.373,15.737,0.069,0.132,5/29/08 11:56,0.006,,,,1,7
450131, CL,34.91516306,-79.66342683,319.976,424718.563,1801121.375,423.353,15.737,0.099,0.19,5/29/08 11:56,0.005,,,,1,7
450132, CL,34.91513562,-79.66347004,320.006,424708.664,1801108.355,423.382,15.737,0.104,0.2,5/29/08 11:56,0.007,,,,1,7
450133, CL,34.91510859,-79.66351331,319.971,424698.914,1801095.316,423.347,15.737,0.109,0.209,5/29/08 11:56,0.007,,,,1,7
450134, CL,34.91507855,-79.66356033,319.817,424688.075,1801081.151,423.192,15.737,0.099,0.189,5/29/08 11:56,0.007,,,,1,7
450135, CL,34.91505451,-79.66359943,319.825,424679.405,1801069.37,423.201,15.737,0.09,0.172,5/29/08 11:56,0.006,,,,1,7
450136, CL,34.91502687,-79.66364202,319.853,424669.431,1801056.534,423.228,15.737,0.068,0.131,5/29/08 11:56,0.006,,,,1,7
450137, CL,34.91499985,-79.66368545,319.748,424659.686,1801043.45,423.123,15.737,0.104,0.198,5/29/08 11:56,0.004,,,,1,7
450138, CL,34.91497252,-79.66372872,319.75,424649.826,1801030.412,423.124,15.737,0.081,0.155,5/29/08 11:56,0.007,,,,1,7
450139, CL,34.91494493,-79.66377178,319.785,424639.871,1801017.439,423.159,15.737,0.097,0.186,5/29/08 11:56,0.005,,,,1,7
450140, CL,34.91491796,-79.66381561,319.711,424630.145,1801004.232,423.085,15.737,0.077,0.147,5/29/08 11:56,0.006,,,,1,7
450141, CL,34.91488992,-79.66385893,319.669,424620.025,1800991.178,423.043,15.737,0.068,0.13,5/29/08 11:56,0.005,,,,1,7
450142, CL,34.91486249,-79.66390296,319.668,424610.131,1800977.914,423.041,15.737,0.059,0.112,5/29/08 11:56,0.004,,,,1,7
450143, CL,34.91483438,-79.66394671,319.64,424599.99,1800964.73,423.013,15.737,0.059,0.113,5/29/08 11:56,0.004,,,,1,7
450144, CL,34.91480668,-79.66399114,319.572,424589.999,1800951.344,422.945,15.737,0.032,0.061,5/29/08 11:56,0.004,,,,1,7
450145, CL,34.9147786,-79.6640353,319.509,424579.867,1800938.038,422.882,15.737,0.07,0.135,5/29/08 11:56,0.002,,,,1,7
450146, CL,34.91475015,-79.66407927,319.538,424569.602,1800924.788,422.91,15.737,0.038,0.072,5/29/08 11:56,0.005,,,,1,7
450147, CL,34.9147228,-79.66412381,319.408,424559.739,1800911.368,422.78,15.737,0.026,0.05,5/29/08 11:56,0.002,,,,1,7
450148, CL,34.91469446,-79.66416728,319.482,424549.514,1800898.268,422.853,15.737,0.048,0.092,5/29/08 11:56,0.002,,,,1,7
450149, CL,34.91466414,-79.66421589,319.426,424538.576,1800883.621,422.797,15.737,0.035,0.067,5/29/08 11:56,0.003,,,,1,7
450150, CL,34.91463614,-79.66425949,319.384,424528.473,1800870.485,422.754,15.737,0.041,0.078,5/29/08 11:56,0.002,,,,1,7
450151, CL,34.91460594,-79.66430768,319.354,424517.578,1800855.966,422.725,15.737,0.055,0.106,5/29/08 11:56,0.003,,,,1,7
450152, CL,34.91458106,-79.66434714,319.31,424508.606,1800844.076,422.681,15.737,0.094,0.18,5/29/08 11:56,0.004,,,,1,7
450153, CL,34.9145531,-79.66439069,319.309,424498.515,1800830.952,422.679,15.737,0.034,0.064,5/29/08 11:56,0.006,,,,1,7
450154, CL,34.91452304,-79.66443866,319.299,424487.674,1800816.499,422.669,15.737,0.018,0.034,5/29/08 11:56,0.002,,,,1,7
450155, CL,34.9144955,-79.6644815,319.276,424477.735,1800803.591,422.645,15.737,0.026,0.049,5/29/08 11:56,0.001,,,,1,7
450156, CL,34.91446856,-79.66452472,319.369,424468.019,1800790.568,422.738,15.737,0.037,0.07,5/29/08 11:56,0.002,,,,1,7
450157, CL,34.91444125,-79.6645668,319.396,424458.163,1800777.887,422.765,15.737,0.07,0.134,5/29/08 11:56,0.002,,,,1,7
450158, CL,34.9144149,-79.66460893,319.37,424448.66,1800765.194,422.739,15.737,0.058,0.112,5/29/08 11:57,0.005,,,,1,7
450159, CL,34.91438882,-79.66465101,319.296,424439.252,1800752.517,422.664,15.737,0.072,0.139,5/29/08 11:57,0.004,,,,1,7
450160, CL,34.91436197,-79.66469239,319.301,424429.566,1800740.045,422.669,15.737,0.056,0.107,5/29/08 11:57,0.005,,,,1,7
450161, CL,34.91433568,-79.66473446,319.24,424420.082,1800727.371,422.608,15.737,0.049,0.094,5/29/08 11:57,0.004,,,,1,7
450162, CL,34.91430869,-79.66477638,319.195,424410.343,1800714.738,422.562,15.737,0.047,0.091,5/29/08 11:57,0.003,,,,1,7
450163, CL,34.91428199,-79.66481876,319.192,424400.712,1800701.968,422.559,15.737,0.038,0.072,5/29/08 11:57,0.003,,,,1,7
450164, CL,34.91425486,-79.66486124,319.133,424390.925,1800689.168,422.5,15.737,0.044,0.084,5/29/08 11:57,0.002,,,,1,7
450165, CL,34.91422773,-79.66490395,319.085,424381.136,1800676.299,422.452,15.737,0.04,0.076,5/29/08 11:57,0.003,,,,1,7
450166, CL,34.91420058,-79.66494715,319.178,424371.344,1800663.281,422.544,15.737,0.035,0.067,5/29/08 11:57,0.003,,,,1,7
450167, CL,34.91417265,-79.66498999,319.115,424361.263,1800650.37,422.481,15.737,0.054,0.103,5/29/08 11:57,0.002,,,,1,7
450168, CL,34.91414552,-79.66503384,319.105,424351.48,1800637.16,422.471,15.737,0.068,0.131,5/29/08 11:57,0.004,,,,1,7
450169, CL,34.9141179,-79.66507732,319.139,424341.514,1800624.06,422.504,15.737,0.057,0.109,5/29/08 11:57,0.004,,,,1,7
450170, CL,34.9140901,-79.66512062,319.13,424331.486,1800611.01,422.496,15.737,0.064,0.123,5/29/08 11:57,0.004,,,,1,7
450171, CL,34.91406021,-79.66516886,319.104,424320.703,1800596.477,422.468,15.737,0.09,0.172,5/29/08 11:57,0.004,,,,1,7
450172, CL,34.91403517,-79.66520762,319.15,424311.668,1800584.795,422.515,15.737,0.082,0.158,5/29/08 11:57,0.006,,,,1,7
450173, CL,34.9140084,-79.66525122,319.172,424302.015,1800571.661,422.536,15.737,0.068,0.131,5/29/08 11:57,0.005,,,,1,7
450174, CL,34.91397811,-79.66529824,319.081,424291.087,1800557.49,422.445,15.737,0.062,0.118,5/29/08 11:57,0.004,,,,1,7
450175, CL,34.91395098,-79.66534142,319.119,424281.3,1800544.481,422.482,15.737,0.063,0.122,5/29/08 11:57,0.004,,,,1,7
450176, CL,34.91392392,-79.66538448,319.098,424271.537,1800531.505,422.461,15.737,0.084,0.162,5/29/08 11:57,0.004,,,,1,7
450177, CL,34.91389155,-79.66543581,319.151,424259.86,1800516.039,422.514,15.737,0.074,0.142,5/29/08 11:57,0.006,,,,1,7
450178, CL,34.91386785,-79.66547325,319.134,424251.31,1800504.76,422.496,15.737,0.069,0.133,5/29/08 11:57,0.005,,,,1,7
450179, CL,34.91384423,-79.66551081,319.172,424242.789,1800493.44,422.535,15.737,0.05,0.096,5/29/08 11:57,0.005,,,,1,7
450180, CL,34.91382473,-79.66554152,319.203,424235.755,1800484.187,422.565,15.737,0.073,0.14,5/29/08 11:57,0.003,,,,1,7
450181, CL,34.91380098,-79.66557902,319.222,424227.188,1800472.888,422.584,15.737,0.072,0.139,5/29/08 11:57,0.004,,,,1,7
15740001, CL,34.91941956,-79.65635715,338.418,426253.519,1803250.898,441.844,15.737,0.03,0.06,5/29/08 13:18,0.002,,,,1,7
15740002, CL,34.91939483,-79.65639591,338.019,426244.595,1803239.218,441.445,15.737,0.047,0.094,5/29/08 13:19,0.002,,,,1,7
15740003, CL,34.91936339,-79.65644522,337.526,426233.252,1803224.363,440.952,15.737,0.046,0.091,5/29/08 13:19,0.005,,,,1,7
15740004, CL,34.91934295,-79.65647768,337.128,426225.88,1803214.584,440.553,15.737,0.04,0.08,5/29/08 13:19,0.003,,,,1,7
15740005, CL,34.91931933,-79.65651466,336.69,426217.355,1803203.441,440.115,15.737,0.025,0.05,5/29/08 13:19,0.003,,,,1,7
15740006, CL,34.91929317,-79.65655639,336.203,426207.917,1803190.87,439.628,15.737,0.024,0.048,5/29/08 13:19,0.002,,,,1,7
15740007, CL,34.9192643,-79.65660186,335.721,426197.503,1803177.17,439.145,15.737,0.022,0.045,5/29/08 13:19,0.002,,,,1,7
15740008, CL,34.91923293,-79.65665081,335.101,426186.184,1803162.423,438.525,15.737,0.024,0.048,5/29/08 13:19,0.002,,,,1,7
15740009, CL,34.91920009,-79.6567035,334.274,426174.337,1803146.549,437.698,15.737,0.021,0.042,5/29/08 13:19,0.002,,,,1,7
15740010, CL,34.91916524,-79.65675813,333.512,426161.76,1803130.09,436.935,15.737,0.017,0.034,5/29/08 13:19,0.001,,,,1,7
15740011, CL,34.91912938,-79.65681565,332.668,426148.823,1803112.76,436.091,15.737,0.025,0.05,5/29/08 13:19,0.001,,,,1,7
15740012, CL,34.91909184,-79.65687553,331.593,426135.28,1803094.722,435.016,15.737,0.021,0.043,5/29/08 13:19,0.002,,,,1,7
15740013, CL,34.91905273,-79.6569359,330.907,426121.168,1803076.531,434.329,15.737,0.025,0.05,5/29/08 13:19,0.001,,,,1,7
41740001, CL,34.9189365,-79.6571249,329.044,426079.244,1803019.597,432.465,15.737,0.023,0.046,5/29/08 13:19,0.002,,,,1,7
41740002, CL,34.91889977,-79.65718984,328.597,426066.005,1803000.042,432.017,15.737,0.015,0.031,5/29/08 13:19,0.002,,,,1,7
