mp,dir,offset,length,mpRef,profLft62ft,profRt62ft,alignLeft,alignRight,doc
 501,+1, 5084, 5320,501.72575,    NaN,562.14973,    NaN,    NaN,     NaN
 501,+1, 5099, 5320,501.72575,    NaN,562.14973,    NaN,    NaN,     NaN
 501,+1, 5115, 5320,501.72575,    NaN,562.14973,    NaN,    NaN,     NaN
 501,+1, 5130, 5320,501.72575,    NaN,562.14973,    NaN,    NaN,     NaN
 501,+1, 5146, 5320,501.72575,    NaN,562.14973,    NaN,    NaN,     NaN
 501,+1, 5161, 5320,501.72575,    NaN,562.14973,    NaN,    NaN,     NaN
 501,+1, 5177, 5320,501.72575,    NaN,562.14973,    NaN,    NaN,     NaN
 501,+1, 5192, 5320,501.98231,    NaN,      NaN,    NaN,    NaN,     NaN
 501,+1, 5208, 5320,501.99030,    NaN,      NaN,    NaN,    NaN,     NaN
 502,+1,    0, 5278,502.00587,    NaN,561.63954,    NaN,    NaN,-0.20745
 502,+1,   15, 5278,502.00881,    NaN,561.60954,    NaN,    NaN, 0.03569
 502,+1,   31, 5278,502.01175,    NaN,561.60432,    NaN,    NaN, 0.14130
 502,+1,   46, 5278,502.01468,    NaN,561.59771,    NaN,    NaN, 0.20028
 502,+1,   62, 5278,502.01762,    NaN,561.55287,    NaN,    NaN, 0.01086
 502,+1,   77, 5278,502.02056,    NaN,561.51414,    NaN,    NaN, 0.04385
 502,+1,   93, 5278,502.02349,    NaN,561.53371,    NaN,    NaN, 0.13294
 502,+1,  108, 5278,502.02643,    NaN,561.53480,    NaN,    NaN, 0.05000
 502,+1,  124, 5278,502.02937,    NaN,561.48980,    NaN,    NaN, 0.10049
 502,+1,  139, 5278,502.03230,    NaN,561.48104,    NaN,    NaN,-0.00333
 502,+1,  155, 5278,502.03524,    NaN,561.46262,    NaN,    NaN, 0.15431
 502,+1,  170, 5278,502.03818,    NaN,561.44497,    NaN,    NaN,-0.24038
 502,+1,  186, 5278,502.04111,    NaN,561.46312,    NaN,    NaN,-0.32343
 502,+1,  201, 5278,502.04405,    NaN,561.40562,    NaN,    NaN, 0.18632
 502,+1,  217, 5278,502.04699,    NaN,561.40785,    NaN,    NaN, 0.02602
 502,+1,  232, 5278,502.04993,    NaN,561.39400,    NaN,    NaN, 0.09381
 502,+1,  248, 5278,502.05286,    NaN,561.38684,    NaN,    NaN, 0.09458
 502,+1,  263, 5278,502.05580,    NaN,561.37641,    NaN,    NaN,-0.08712
 502,+1,  279, 5278,502.05874,    NaN,561.38834,    NaN,    NaN,-0.00483
 502,+1,  294, 5278,502.06167,    NaN,561.36043,    NaN,    NaN,-0.01473
 502,+1,  310, 5278,502.06461,    NaN,561.33941,    NaN,    NaN,-0.13191
 502,+1,  325, 5278,502.06755,    NaN,561.31290,    NaN,    NaN, 0.15964
 502,+1,  341, 5278,502.07048,    NaN,561.26792,    NaN,    NaN, 0.35311
 502,+1,  356, 5278,502.07342,    NaN,561.31511,    NaN,    NaN, 0.05269
 502,+1,  372, 5278,502.07636,    NaN,561.34076,    NaN,    NaN,-0.47382
 502,+1,  387, 5278,502.07929,    NaN,561.30974,    NaN,    NaN,-0.26582
 502,+1,  403, 5278,502.08223,    NaN,561.33158,    NaN,    NaN, 0.07141
 502,+1,  418, 5278,502.08517,    NaN,561.26423,    NaN,    NaN, 0.16149
 502,+1,  434, 5278,502.08810,    NaN,561.29846,    NaN,    NaN, 0.38216
 502,+1,  449, 5278,502.09104,    NaN,561.33529,    NaN,    NaN, 0.09131
 502,+1,  465, 5278,502.09398,    NaN,561.35037,    NaN,    NaN,-0.00419
 502,+1,  480, 5278,502.09691,    NaN,561.33753,    NaN,    NaN, 0.25859
 502,+1,  496, 5278,502.09985,    NaN,561.37144,    NaN,    NaN,-0.18713
 502,+1,  511, 5278,502.10279,    NaN,561.42298,    NaN,    NaN,-0.10764
 502,+1,  527, 5278,502.10572,    NaN,561.41187,    NaN,    NaN, 0.11168
 502,+1,  542, 5278,502.10866,    NaN,561.42528,    NaN,    NaN, 0.34819
 502,+1,  558, 5278,502.11160,    NaN,561.42379,    NaN,    NaN,-0.08550
 502,+1,  573, 5278,502.11453,    NaN,561.46302,    NaN,    NaN,-0.30135
 502,+1,  589, 5278,502.11747,    NaN,561.40598,    NaN,    NaN, 0.02195
 502,+1,  604, 5278,502.12041,    NaN,561.46475,    NaN,    NaN, 0.02327
 502,+1,  620, 5278,502.12334,    NaN,561.43335,    NaN,    NaN,-0.06889
 502,+1,  635, 5278,502.12628,    NaN,561.42063,    NaN,    NaN, 0.21335
 502,+1,  651, 5278,502.12922,    NaN,561.42588,    NaN,    NaN,-0.27385
 502,+1,  666, 5278,502.13216,    NaN,561.45780,    NaN,    NaN,-0.30113
 502,+1,  682, 5278,502.13509,    NaN,561.43153,    NaN,    NaN, 0.45391
 502,+1,  697, 5278,502.13803,    NaN,561.44313,    NaN,    NaN, 0.04127
 502,+1,  713, 5278,502.14097,    NaN,561.44706,    NaN,    NaN,-0.11831
 502,+1,  728, 5278,502.14390,    NaN,561.44729,    NaN,    NaN, 0.26898
 502,+1,  744, 5278,502.14684,    NaN,561.48153,    NaN,    NaN,-0.20047
 502,+1,  759, 5278,502.14978,    NaN,561.44060,    NaN,    NaN,-0.54871
 502,+1,  775, 5278,502.15271,    NaN,561.42996,    NaN,    NaN, 0.01795
 502,+1,  790, 5278,502.15565,    NaN,561.45937,    NaN,    NaN, 0.25020
 502,+1,  806, 5278,502.15859,    NaN,561.48302,    NaN,    NaN,-0.04210
 502,+1,  821, 5278,502.16152,    NaN,561.41960,    NaN,    NaN,-0.16552
 502,+1,  837, 5278,502.16446,    NaN,561.48362,    NaN,    NaN, 0.13344
 502,+1,  852, 5278,502.16740,    NaN,561.49084,    NaN,    NaN, 0.19219
 502,+1,  868, 5278,502.17033,    NaN,561.44736,    NaN,    NaN,-0.13102
 502,+1,  883, 5278,502.17327,    NaN,561.42506,    NaN,    NaN,-0.08952
 502,+1,  899, 5278,502.17621,    NaN,561.45215,    NaN,    NaN, 0.41478
 502,+1,  914, 5278,502.17914,    NaN,561.54417,    NaN,    NaN, 0.08052
 502,+1,  930, 5278,502.18208,    NaN,561.46058,    NaN,    NaN,-0.27909
 502,+1,  945, 5278,502.18502,    NaN,561.48299,    NaN,    NaN,-0.35075
 502,+1,  961, 5278,502.18795,    NaN,561.51069,    NaN,    NaN,-0.11227
 502,+1,  976, 5278,502.19089,    NaN,561.45988,    NaN,    NaN, 0.27247
 502,+1,  992, 5278,502.19383,    NaN,561.46347,    NaN,    NaN, 0.31232
 502,+1, 1007, 5278,502.19676,    NaN,561.35870,    NaN,    NaN, 0.28189
 502,+1, 1023, 5278,502.19970,    NaN,561.45115,    NaN,    NaN,-0.80936
 502,+1, 1038, 5278,502.20264,    NaN,561.44888,    NaN,    NaN, 0.01543
 502,+1, 1054, 5278,502.20557,    NaN,561.39216,    NaN,    NaN, 0.46838
 502,+1, 1069, 5278,502.20851,    NaN,561.40789,    NaN,    NaN,-0.44437
 502,+1, 1085, 5278,502.21145,    NaN,561.40501,    NaN,    NaN,-0.41182
 502,+1, 1100, 5278,502.21438,    NaN,561.38837,    NaN,    NaN, 0.11042
 502,+1, 1116, 5278,502.21732,    NaN,561.31774,    NaN,    NaN, 0.29053
 502,+1, 1131, 5278,502.22026,    NaN,561.34013,    NaN,    NaN, 0.21581
 502,+1, 1147, 5278,502.22320,    NaN,561.33028,    NaN,    NaN,-0.19555
 502,+1, 1162, 5278,502.22613,    NaN,561.36989,    NaN,    NaN,-0.15521
 502,+1, 1178, 5278,502.22907,    NaN,561.35520,    NaN,    NaN, 0.19022
 502,+1, 1193, 5278,502.23201,    NaN,561.32885,    NaN,    NaN, 0.06450
 502,+1, 1209, 5278,502.23494,    NaN,561.21257,    NaN,    NaN,-0.16092
 502,+1, 1224, 5278,502.23788,    NaN,561.22425,    NaN,    NaN,-0.32024
 502,+1, 1240, 5278,502.24082,    NaN,561.25161,    NaN,    NaN,-0.00738
 502,+1, 1255, 5278,502.24375,    NaN,561.28232,    NaN,    NaN, 0.31493
 502,+1, 1271, 5278,502.24669,    NaN,561.18239,    NaN,    NaN,-0.20715
 502,+1, 1286, 5278,502.24963,    NaN,561.20131,    NaN,    NaN,-0.37227
 502,+1, 1302, 5278,502.25256,    NaN,561.18961,    NaN,    NaN, 0.10351
 502,+1, 1317, 5278,502.25550,    NaN,561.23092,    NaN,    NaN,-0.35741
 502,+1, 1333, 5278,502.25844,    NaN,561.13879,    NaN,    NaN,-0.08819
 502,+1, 1348, 5278,502.26137,    NaN,561.17499,    NaN,    NaN, 0.39917
 502,+1, 1364, 5278,502.26431,    NaN,561.14335,    NaN,    NaN,-0.01126
 502,+1, 1379, 5278,502.26725,    NaN,561.17307,    NaN,    NaN,-0.38764
 502,+1, 1395, 5278,502.27018,    NaN,561.13196,    NaN,    NaN,-0.27152
 502,+1, 1410, 5278,502.27312,    NaN,561.03862,    NaN,    NaN, 0.43776
 502,+1, 1426, 5278,502.27606,    NaN,561.10144,    NaN,    NaN, 0.57989
 502,+1, 1441, 5278,502.27899,    NaN,561.15801,    NaN,    NaN,-0.37111
 502,+1, 1457, 5278,502.28193,    NaN,561.15054,    NaN,    NaN,-0.40756
 502,+1, 1472, 5278,502.28487,    NaN,561.13072,    NaN,    NaN, 0.42644
 502,+1, 1488, 5278,502.28780,    NaN,561.12688,    NaN,    NaN, 0.37514
 502,+1, 1503, 5278,502.29074,    NaN,561.17579,    NaN,    NaN,-0.22130
 502,+1, 1519, 5278,502.29368,    NaN,561.14998,    NaN,    NaN, 0.15285
 502,+1, 1534, 5278,502.29661,    NaN,561.19914,    NaN,    NaN, 0.51166
 502,+1, 1550, 5278,502.29955,    NaN,561.28130,    NaN,    NaN,-0.47232
 502,+1, 1565, 5278,502.30249,    NaN,561.26050,    NaN,    NaN,-0.41000
 502,+1, 1581, 5278,502.30542,    NaN,561.23871,    NaN,    NaN, 0.15055
 502,+1, 1596, 5278,502.30836,    NaN,561.26080,    NaN,    NaN,-0.31382
 502,+1, 1612, 5278,502.31130,    NaN,561.25722,    NaN,    NaN,-0.10227
 502,+1, 1627, 5278,502.31424,    NaN,561.22618,    NaN,    NaN, 0.61711
 502,+1, 1643, 5278,502.31717,    NaN,561.30325,    NaN,    NaN, 0.30796
 502,+1, 1658, 5278,502.32011,    NaN,561.38335,    NaN,    NaN, 0.00232
 502,+1, 1674, 5278,502.32305,    NaN,561.34411,    NaN,    NaN, 0.00939
 502,+1, 1689, 5278,502.32598,    NaN,561.39641,    NaN,    NaN,-0.28731
 502,+1, 1705, 5278,502.32892,    NaN,561.42393,    NaN,    NaN,-0.26771
 502,+1, 1720, 5278,502.33186,    NaN,561.46127,    NaN,    NaN,-0.21589
 502,+1, 1736, 5278,502.33479,    NaN,561.45013,    NaN,    NaN, 0.31635
 502,+1, 1751, 5278,502.33773,    NaN,561.44674,    NaN,    NaN, 0.19683
 502,+1, 1767, 5278,502.34067,    NaN,561.45958,    NaN,    NaN,-0.35879
 502,+1, 1782, 5278,502.34360,    NaN,561.47622,    NaN,    NaN, 0.04285
 502,+1, 1798, 5278,502.34654,    NaN,561.53850,    NaN,    NaN, 0.41729
 502,+1, 1813, 5278,502.34948,    NaN,561.53153,    NaN,    NaN,-0.09185
 502,+1, 1829, 5278,502.35241,    NaN,561.53937,    NaN,    NaN, 0.11134
 502,+1, 1844, 5278,502.35535,    NaN,561.59719,    NaN,    NaN, 0.16325
 502,+1, 1860, 5278,502.35829,    NaN,561.63294,    NaN,    NaN,-0.38600
 502,+1, 1875, 5278,502.36122,    NaN,561.62759,    NaN,    NaN,-0.61893
 502,+1, 1891, 5278,502.36416,    NaN,561.62002,    NaN,    NaN,-0.11445
 502,+1, 1906, 5278,502.36710,    NaN,561.63683,    NaN,    NaN, 0.17588
 502,+1, 1922, 5278,502.37003,    NaN,561.66995,    NaN,    NaN, 0.17417
 502,+1, 1937, 5278,502.37297,    NaN,561.67351,    NaN,    NaN, 0.17851
 502,+1, 1953, 5278,502.37591,    NaN,561.67958,    NaN,    NaN,-0.23434
 502,+1, 1968, 5278,502.37884,    NaN,561.67433,    NaN,    NaN,-0.17738
 502,+1, 1984, 5278,502.38178,    NaN,561.72147,    NaN,    NaN, 0.09613
 502,+1, 1999, 5278,502.38472,    NaN,561.71160,    NaN,    NaN,-0.01184
 502,+1, 2015, 5278,502.38765,    NaN,561.75848,    NaN,    NaN, 0.13463
 502,+1, 2030, 5278,502.39059,    NaN,561.78583,    NaN,    NaN,-0.25165
 502,+1, 2046, 5278,502.39353,    NaN,561.79235,    NaN,    NaN,-0.39781
 502,+1, 2061, 5278,502.39647,    NaN,561.80886,    NaN,    NaN, 0.33498
 502,+1, 2077, 5278,502.39940,    NaN,561.82530,    NaN,    NaN, 0.18153
 502,+1, 2092, 5278,502.40234,    NaN,561.85829,    NaN,    NaN,-0.04321
 502,+1, 2108, 5278,502.40528,    NaN,561.87539,    NaN,    NaN, 0.07776
 502,+1, 2123, 5278,502.40821,    NaN,561.89545,    NaN,    NaN, 0.23459
 502,+1, 2139, 5278,502.41115,    NaN,561.91009,    NaN,    NaN, 0.13052
 502,+1, 2154, 5278,502.41409,    NaN,562.00492,    NaN,    NaN,-0.22922
 502,+1, 2170, 5278,502.41702,    NaN,562.06502,    NaN,    NaN,-0.12521
 502,+1, 2185, 5278,502.41996,    NaN,562.04186,    NaN,    NaN, 0.03881
 502,+1, 2201, 5278,502.42290,    NaN,562.08048,    NaN,    NaN,-0.16065
 502,+1, 2216, 5278,502.42583,    NaN,562.05056,    NaN,    NaN,-0.04393
 502,+1, 2232, 5278,502.42877,    NaN,562.07039,    NaN,    NaN,-0.05185
 502,+1, 2247, 5278,502.43171,    NaN,562.05359,    NaN,    NaN, 0.39364
 502,+1, 2263, 5278,502.43464,    NaN,562.14731,    NaN,    NaN,-0.09131
 502,+1, 2278, 5278,502.43758,    NaN,562.17037,    NaN,    NaN,-0.43885
 502,+1, 2294, 5278,502.44052,    NaN,562.18039,    NaN,    NaN, 0.04196
 502,+1, 2309, 5278,502.44345,    NaN,562.18928,    NaN,    NaN,-0.00772
 502,+1, 2325, 5278,502.44639,    NaN,562.17526,    NaN,    NaN,-0.01744
 502,+1, 2340, 5278,502.44933,    NaN,562.17787,    NaN,    NaN, 0.37191
 502,+1, 2356, 5278,502.45226,    NaN,562.25328,    NaN,    NaN, 0.16472
 502,+1, 2371, 5278,502.45520,    NaN,562.28652,    NaN,    NaN,-0.42161
 502,+1, 2387, 5278,502.45814,    NaN,562.26566,    NaN,    NaN,-0.22250
 502,+1, 2402, 5278,502.46107,    NaN,562.31101,    NaN,    NaN, 0.39251
 502,+1, 2418, 5278,502.46401,    NaN,562.34819,    NaN,    NaN, 0.07507
 502,+1, 2433, 5278,502.46695,    NaN,562.39467,    NaN,    NaN,-0.54698
 502,+1, 2449, 5278,502.46988,    NaN,      NaN,    NaN,    NaN,     NaN
 502,+1, 2464, 5278,502.47282,    NaN,      NaN,    NaN,    NaN,     NaN
 502,+1, 2480, 5278,502.47576,    NaN,      NaN,    NaN,    NaN,     NaN
 502,+1, 2495, 5278,502.47870,    NaN,      NaN,    NaN,    NaN,     NaN
 502,+1, 2511, 5278,502.48163,    NaN,563.45079,    NaN,    NaN,-0.62816
 502,+1, 2526, 5278,502.48457,    NaN,564.24822,    NaN,    NaN, 1.28998
 502,+1, 2542, 5278,502.48750,    NaN,564.23821,    NaN,    NaN,-0.39652
 502,+1, 2557, 5278,502.49044,    NaN,564.37469,    NaN,    NaN,-0.32059
 502,+1, 2573, 5278,502.49337,    NaN,564.26118,    NaN,    NaN, 0.94959
 502,+1, 2588, 5278,502.49631,    NaN,564.14766,    NaN,    NaN, 1.23113
 502,+1, 2604, 5278,502.49925,    NaN,564.03414,    NaN,    NaN,-1.75675
 502,+1, 2619, 5278,502.50218,    NaN,563.92062,    NaN,    NaN,-2.37301
 502,+1, 2635, 5278,502.50512,    NaN,563.80710,    NaN,    NaN,-2.98927
 502,+1, 2650, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,-3.60552
 502,+1, 2666, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2681, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2697, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2712, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2728, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2743, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2759, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2774, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2790, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2805, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2821, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2836, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2852, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2867, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2883, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2898, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2914, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2929, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2945, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2960, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2976, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 2991, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 3007, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 3022, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 3038, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 3053, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 3069, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 3084, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 3100, 5278,502.50806,    NaN,563.69357,    NaN,    NaN,     NaN
 502,+1, 3115, 5278,502.59616,    NaN,560.33296,    NaN,    NaN,-0.01754
 502,+1, 3131, 5278,502.59910,    NaN,564.98781,    NaN,    NaN, 0.37926
 502,+1, 3146, 5278,502.60203,    NaN,565.00490,    NaN,    NaN, 0.53633
 502,+1, 3162, 5278,502.60497,    NaN,565.09188,    NaN,    NaN, 0.17847
 502,+1, 3177, 5278,502.60791,    NaN,565.15715,    NaN,    NaN,-0.44256
 502,+1, 3193, 5278,502.61084,    NaN,565.21130,    NaN,    NaN,-0.42248
 502,+1, 3208, 5278,502.61378,    NaN,565.23164,    NaN,    NaN, 0.28083
 502,+1, 3224, 5278,502.61672,    NaN,565.32909,    NaN,    NaN, 0.62700
 502,+1, 3239, 5278,502.61966,    NaN,565.38430,    NaN,    NaN, 0.24917
 502,+1, 3255, 5278,502.62259,    NaN,565.42362,    NaN,    NaN,-0.28878
 502,+1, 3270, 5278,502.62553,    NaN,565.51581,    NaN,    NaN,-0.51998
 502,+1, 3286, 5278,502.62847,    NaN,565.64512,    NaN,    NaN, 0.25797
 502,+1, 3301, 5278,502.63140,    NaN,565.72250,    NaN,    NaN, 0.47087
 502,+1, 3317, 5278,502.63434,    NaN,565.81442,    NaN,    NaN,-0.11776
 502,+1, 3332, 5278,502.63728,    NaN,565.87397,    NaN,    NaN,-0.64699
 502,+1, 3348, 5278,502.64021,    NaN,565.95664,    NaN,    NaN,-0.20994
 502,+1, 3363, 5278,502.64315,    NaN,566.00886,    NaN,    NaN, 0.11912
 502,+1, 3379, 5278,502.64609,    NaN,566.03091,    NaN,    NaN,-0.31845
 502,+1, 3394, 5278,502.64902,    NaN,566.14268,    NaN,    NaN, 0.25661
 502,+1, 3410, 5278,502.65196,    NaN,566.12248,    NaN,    NaN, 0.83127
 502,+1, 3425, 5278,502.65490,    NaN,566.26041,    NaN,    NaN, 0.32498
 502,+1, 3441, 5278,502.65783,    NaN,566.39390,    NaN,    NaN,-0.57634
 502,+1, 3456, 5278,502.66077,    NaN,566.43250,    NaN,    NaN,-0.86807
 502,+1, 3472, 5278,502.66371,    NaN,566.53517,    NaN,    NaN, 0.82939
 502,+1, 3487, 5278,502.66664,    NaN,566.60285,    NaN,    NaN, 0.71803
 502,+1, 3503, 5278,502.66958,    NaN,566.67584,    NaN,    NaN,-0.21603
 502,+1, 3518, 5278,502.67252,    NaN,566.78499,    NaN,    NaN, 1.60658
 502,+1, 3534, 5278,502.67545,    NaN,566.67697,    NaN,    NaN,-1.57652
 502,+1, 3549, 5278,502.67839,    NaN,566.88905,    NaN,    NaN,-3.40729
 502,+1, 3565, 5278,502.68133,    NaN,569.99937,    NaN,    NaN, 1.74452
 502,+1, 3580, 5278,502.68426,    NaN,567.49687,    NaN,    NaN, 1.28001
 502,+1, 3596, 5278,502.68720,    NaN,567.52764,    NaN,    NaN,-1.22456
 502,+1, 3611, 5278,502.69013,    NaN,567.66704,    NaN,    NaN, 0.24509
 502,+1, 3627, 5278,502.69307,    NaN,567.76378,    NaN,    NaN, 0.37505
 502,+1, 3642, 5278,502.69601,    NaN,567.75952,    NaN,    NaN, 0.49418
 502,+1, 3658, 5278,502.69894,    NaN,567.75526,    NaN,    NaN,-0.86164
 502,+1, 3673, 5278,502.70188,    NaN,567.75100,    NaN,    NaN,-1.28178
 502,+1, 3689, 5278,502.70482,    NaN,567.74674,    NaN,    NaN,-1.70192
 502,+1, 3704, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,-2.12206
 502,+1, 3720, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3735, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3751, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3766, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3782, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3797, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3813, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3828, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3844, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3859, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3875, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3890, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3906, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3921, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3937, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3952, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3968, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3983, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 3999, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4014, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4030, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4045, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4061, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4076, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4092, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4107, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4123, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4138, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4154, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4169, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4185, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4200, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4216, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4231, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4247, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4262, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4278, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4293, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4309, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4324, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4340, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4355, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4371, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4386, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4402, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4417, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4433, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4448, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4464, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4479, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4495, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4510, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4526, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4541, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4557, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4572, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4588, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4603, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4619, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4634, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4650, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4665, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4681, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
 502,+1, 4696, 5278,502.70775,    NaN,567.74248,    NaN,    NaN,     NaN
