Feb18a,C&O subdivision
UTM,17 North,(WGS 84),Geoid03

PointID,FeatureCode,Latitude,Longitude,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,DeltaX,DeltaY,DeltaZ,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
2258,LR,+38.58425ø,-82.26736ø,448.484,14013761.576,1278265.176,557.851,7.461,11:48:37 18 Feb 2009,39740.084,42373.792,45867.570,0.050,0.046,0.007,2.578,1.890,1.754,1,6
2259,LR,+38.58427ø,-82.26726ø,448.435,14013768.197,1278292.018,557.803,7.461,11:48:38 18 Feb 2009,39766.004,42381.751,45873.006,0.067,0.062,0.003,2.578,1.890,1.754,1,6
2260,LR,+38.58429ø,-82.26717ø,448.397,14013774.935,1278319.399,557.765,7.461,11:48:39 18 Feb 2009,39792.448,42389.851,45878.545,0.026,0.024,0.004,2.578,1.890,1.754,1,6
2261,LR,+38.58431ø,-82.26707ø,448.432,14013781.849,1278347.405,557.800,7.461,11:48:40 18 Feb 2009,39819.500,42398.092,45884.275,0.041,0.038,0.001,2.578,1.890,1.754,1,6
2262,LR,+38.58433ø,-82.26697ø,448.362,14013788.853,1278375.723,557.731,7.461,11:48:41 18 Feb 2009,39846.842,42406.515,45890.012,0.065,0.060,0.002,2.578,1.890,1.754,1,6
2263,LR,+38.58435ø,-82.26687ø,448.345,14013795.826,1278404.169,557.714,7.461,11:48:42 18 Feb 2009,39874.319,42414.897,45895.760,0.033,0.030,0.003,2.578,1.890,1.754,1,6
2264,LR,+38.58437ø,-82.26676ø,448.426,14013803.665,1278435.925,557.796,7.461,11:48:43 18 Feb 2009,39904.998,42424.209,45902.282,0.034,0.032,0.002,2.578,1.890,1.754,1,6
2265,LR,+38.58441ø,-82.26657ø,448.427,14013817.249,1278491.017,557.797,7.461,11:48:45 18 Feb 2009,39958.210,42440.464,45913.496,0.042,0.039,0.002,2.578,1.890,1.754,1,6
2266,LR,+38.58443ø,-82.26647ø,448.455,14013824.352,1278519.930,557.826,7.461,11:48:46 18 Feb 2009,39986.140,42448.957,45919.380,0.075,0.069,0.002,2.578,1.889,1.754,1,6
2267,LR,+38.58445ø,-82.26637ø,448.462,14013831.462,1278548.795,557.833,7.461,11:48:47 18 Feb 2009,40014.021,42457.464,45925.254,0.070,0.065,0.004,2.578,1.889,1.754,1,6
2268,LR,+38.58447ø,-82.26627ø,448.363,14013838.693,1278577.715,557.735,7.461,11:48:48 18 Feb 2009,40041.934,42466.135,45931.157,0.064,0.060,0.004,2.578,1.889,1.754,1,6
2269,LR,+38.58449ø,-82.26617ø,448.415,14013845.798,1278606.939,557.787,7.461,11:48:49 18 Feb 2009,40070.176,42474.656,45937.059,0.056,0.052,0.003,2.578,1.889,1.754,1,6
2270,LR,+38.58451ø,-82.26606ø,448.518,14013852.985,1278636.454,557.890,7.461,11:48:50 18 Feb 2009,40098.702,42483.229,45943.060,0.056,0.052,0.003,2.578,1.889,1.754,1,6
2271,LR,+38.58453ø,-82.26596ø,448.518,14013860.269,1278666.168,557.890,7.461,11:48:51 18 Feb 2009,40127.406,42491.971,45949.075,0.061,0.056,0.003,2.578,1.889,1.754,1,6
2272,LR,+38.58455ø,-82.26585ø,448.575,14013867.517,1278695.985,557.948,7.461,11:48:52 18 Feb 2009,40156.221,42500.660,45955.099,0.108,0.100,0.003,2.578,1.889,1.754,1,6
2273,LR,+38.58457ø,-82.26575ø,448.685,14013874.810,1278725.712,558.058,7.461,11:48:53 18 Feb 2009,40184.948,42509.324,45961.189,0.042,0.039,0.006,2.578,1.889,1.754,1,6
2274,LR,+38.58460ø,-82.26565ø,448.688,14013881.880,1278755.192,558.062,7.461,11:48:54 18 Feb 2009,40213.442,42517.898,45967.037,0.033,0.031,0.002,2.578,1.889,1.754,1,6
2275,LR,+38.58462ø,-82.26555ø,448.767,14013888.841,1278784.420,558.140,7.461,11:48:55 18 Feb 2009,40241.703,42526.310,45972.843,0.059,0.055,0.002,2.578,1.889,1.754,1,6
2276,LR,+38.58463ø,-82.26544ø,448.782,14013895.475,1278813.587,558.156,7.461,11:48:56 18 Feb 2009,40269.931,42534.560,45978.353,0.056,0.052,0.003,2.577,1.889,1.753,1,6
2277,LR,+38.58465ø,-82.26534ø,448.794,14013902.028,1278842.630,558.168,7.461,11:48:57 18 Feb 2009,40298.042,42542.747,45983.797,0.063,0.058,0.003,2.577,1.889,1.753,1,6
2278,LR,+38.58467ø,-82.26523ø,448.754,14013909.015,1278874.634,558.129,7.461,11:48:58 18 Feb 2009,40329.038,42551.663,45989.580,0.047,0.044,0.003,2.577,1.889,1.753,1,6
2279,LR,+38.58469ø,-82.26513ø,448.743,14013915.241,1278903.849,558.119,7.461,11:48:59 18 Feb 2009,40357.350,42559.690,45994.755,0.058,0.054,0.003,2.577,1.889,1.753,1,6
2280,LR,+38.58471ø,-82.26503ø,448.739,14013921.387,1278933.208,558.114,7.461,11:49:00 18 Feb 2009,40385.812,42567.683,45999.873,0.050,0.047,0.003,2.577,1.889,1.753,1,6
2281,LR,+38.58473ø,-82.26492ø,448.772,14013927.307,1278962.699,558.148,7.461,11:49:01 18 Feb 2009,40414.432,42575.526,46004.840,0.044,0.041,0.003,2.577,1.889,1.753,1,6
2282,LR,+38.58475ø,-82.26482ø,448.788,14013933.207,1278992.313,558.165,7.461,11:49:02 18 Feb 2009,40443.173,42583.389,46009.782,0.035,0.033,0.002,2.577,1.889,1.753,1,6
2283,LR,+38.58476ø,-82.26472ø,448.835,14013938.966,1279022.078,558.212,7.461,11:49:03 18 Feb 2009,40472.081,42591.161,46014.634,0.038,0.035,0.002,2.577,1.889,1.753,1,6
2284,LR,+38.58478ø,-82.26461ø,448.794,14013944.574,1279052.031,558.171,7.461,11:49:04 18 Feb 2009,40501.180,42598.936,46019.315,0.050,0.046,0.002,2.577,1.889,1.753,1,6
2285,LR,+38.58479ø,-82.26451ø,448.820,14013950.025,1279081.978,558.197,7.461,11:49:05 18 Feb 2009,40530.296,42606.562,46023.915,0.068,0.063,0.003,2.577,1.889,1.753,1,6
2286,LR,+38.58481ø,-82.26440ø,448.866,14013955.279,1279111.851,558.244,7.461,11:49:06 18 Feb 2009,40559.360,42614.039,46028.373,0.033,0.031,0.004,2.577,1.889,1.753,1,6
2287,LR,+38.58483ø,-82.26430ø,448.879,14013960.372,1279141.686,558.257,7.461,11:49:07 18 Feb 2009,40588.399,42621.439,46032.685,0.063,0.059,0.002,2.577,1.889,1.753,1,6
2288,LR,+38.58484ø,-82.26420ø,448.920,14013965.333,1279171.532,558.299,7.461,11:49:08 18 Feb 2009,40617.464,42628.736,46036.910,0.078,0.072,0.003,2.577,1.889,1.753,1,6
2289,LR,+38.58485ø,-82.26409ø,448.929,14013970.101,1279201.447,558.308,7.461,11:49:09 18 Feb 2009,40646.613,42635.950,46040.965,0.048,0.045,0.004,2.577,1.889,1.753,1,6
2290,LR,+38.58487ø,-82.26399ø,448.932,14013974.778,1279231.439,558.311,7.461,11:49:10 18 Feb 2009,40675.846,42643.123,46044.946,0.039,0.036,0.003,2.577,1.888,1.753,1,6
2291,LR,+38.58488ø,-82.26388ø,448.886,14013979.254,1279261.504,558.265,7.461,11:49:11 18 Feb 2009,40705.167,42650.220,46048.741,0.059,0.055,0.002,2.577,1.888,1.753,1,6
2292,LR,+38.58490ø,-82.26378ø,448.976,14013983.602,1279291.423,558.356,7.461,11:49:12 18 Feb 2009,40734.369,42657.112,46052.518,0.078,0.072,0.003,2.577,1.888,1.753,1,6
2293,LR,+38.58491ø,-82.26367ø,448.911,14013987.709,1279320.932,558.291,7.461,11:49:13 18 Feb 2009,40763.173,42663.917,46056.005,0.060,0.055,0.004,2.577,1.888,1.753,1,6
2294,LR,+38.58492ø,-82.26357ø,448.939,14013991.572,1279349.827,558.320,7.461,11:49:14 18 Feb 2009,40791.403,42670.412,46059.354,0.053,0.049,0.003,2.577,1.888,1.753,1,6
2295,LR,+38.58493ø,-82.26347ø,448.981,14013995.364,1279378.144,558.362,7.461,11:49:15 18 Feb 2009,40819.068,42676.770,46062.650,0.099,0.092,0.003,2.577,1.888,1.753,1,6
2296,LR,+38.58494ø,-82.26338ø,448.907,14013998.630,1279405.866,558.288,7.461,11:49:16 18 Feb 2009,40846.184,42682.808,46065.455,0.098,0.091,0.005,2.577,1.888,1.753,1,6
2297,LR,+38.58495ø,-82.26328ø,448.952,14014001.812,1279433.018,558.333,7.461,11:49:17 18 Feb 2009,40872.756,42688.621,46068.263,0.087,0.081,0.005,2.577,1.888,1.753,1,6
2298,LR,+38.58496ø,-82.26319ø,448.938,14014004.825,1279459.321,558.319,7.461,11:49:18 18 Feb 2009,40898.499,42694.254,46070.892,0.065,0.060,0.005,2.577,1.888,1.753,1,6
2299,LR,+38.58497ø,-82.26310ø,448.944,14014007.579,1279483.801,558.326,7.461,11:49:19 18 Feb 2009,40922.464,42699.450,46073.312,0.063,0.059,0.003,2.577,1.888,1.753,1,6
2300,LR,+38.58498ø,-82.26303ø,448.958,14014009.977,1279506.107,558.340,7.461,11:49:20 18 Feb 2009,40944.313,42704.111,46075.435,0.063,0.059,0.003,2.577,1.888,1.753,1,6
2301,LR,+38.58498ø,-82.26296ø,448.955,14014011.954,1279525.858,558.337,7.461,11:49:21 18 Feb 2009,40963.671,42708.159,46077.192,0.097,0.057,0.003,3.552,3.063,1.799,1,5
2302,LR,+38.58499ø,-82.26290ø,448.984,14014013.707,1279542.876,558.366,7.461,11:49:22 18 Feb 2009,40980.349,42711.653,46078.764,0.029,0.017,0.003,3.552,3.062,1.799,1,5
2303,LR,+38.58499ø,-82.26285ø,448.980,14014015.080,1279556.983,558.362,7.461,11:49:23 18 Feb 2009,40994.179,42714.521,46079.986,0.150,0.088,0.001,3.551,3.062,1.799,1,5
2304,LR,+38.58500ø,-82.26281ø,448.950,14014016.208,1279568.854,558.332,7.461,11:49:24 18 Feb 2009,41005.818,42716.939,46080.976,0.107,0.063,0.005,3.551,3.062,1.798,1,5
2305,LR,+38.58500ø,-82.26277ø,448.984,14014017.246,1279579.238,558.366,7.461,11:49:25 18 Feb 2009,41015.999,42719.040,46081.921,0.064,0.037,0.004,3.551,3.062,1.798,1,5
2306,LR,+38.58500ø,-82.26274ø,448.957,14014018.076,1279588.607,558.340,7.461,11:49:26 18 Feb 2009,41025.190,42720.912,46082.654,0.048,0.028,0.002,3.551,3.062,1.798,1,5
2307,LR,+38.58500ø,-82.26271ø,448.958,14014018.837,1279596.718,558.341,7.461,11:49:27 18 Feb 2009,41033.145,42722.542,46083.337,0.098,0.058,0.002,3.550,3.062,1.798,1,5
2308,LR,+38.58501ø,-82.26268ø,448.883,14014019.484,1279604.430,558.266,7.461,11:49:28 18 Feb 2009,41040.708,42724.103,46083.879,0.076,0.045,0.003,3.550,3.061,1.798,1,5
2309,LR,+38.58501ø,-82.26265ø,448.931,14014020.374,1279613.806,558.314,7.461,11:49:29 18 Feb 2009,41049.908,42725.956,46084.705,0.067,0.039,0.003,3.550,3.061,1.798,1,5
2310,LR,+38.58501ø,-82.26261ø,448.900,14014021.279,1279624.858,558.283,7.461,11:49:30 18 Feb 2009,41060.756,42728.120,46085.512,0.079,0.046,0.002,3.550,3.061,1.798,1,5
2311,LR,+38.58501ø,-82.26257ø,448.935,14014022.407,1279637.346,558.319,7.461,11:49:31 18 Feb 2009,41073.013,42730.575,46086.550,0.034,0.020,0.003,3.550,3.061,1.797,1,5
2312,LR,+38.58502ø,-82.26252ø,448.911,14014023.623,1279651.230,558.294,7.461,11:49:32 18 Feb 2009,41086.635,42733.331,46087.635,0.032,0.019,0.001,3.549,3.061,1.797,1,5
2313,LR,+38.58502ø,-82.26247ø,448.912,14014024.766,1279666.290,558.296,7.461,11:49:33 18 Feb 2009,41101.432,42736.190,46088.691,0.096,0.056,0.001,3.549,3.060,1.797,1,5
2314,LR,+38.58503ø,-82.26241ø,448.928,14014026.069,1279682.442,558.312,7.461,11:49:34 18 Feb 2009,41117.296,42739.294,46089.894,0.125,0.073,0.003,3.549,3.060,1.797,1,5
2315,LR,+38.58503ø,-82.26235ø,448.863,14014027.240,1279699.631,558.247,7.461,11:49:35 18 Feb 2009,41134.190,42742.526,46090.953,0.067,0.040,0.004,3.549,3.060,1.797,1,5
2316,LR,+38.58503ø,-82.26229ø,448.867,14014028.558,1279717.735,558.251,7.461,11:49:36 18 Feb 2009,41151.984,42745.927,46092.180,0.090,0.084,0.002,3.548,2.600,2.415,1,6
2317,LR,+38.58504ø,-82.26222ø,448.827,14014029.819,1279736.641,558.211,7.461,11:49:37 18 Feb 2009,41170.571,42749.442,46093.345,0.183,0.170,0.004,3.548,2.600,2.415,1,6
2318,LR,+38.58504ø,-82.26215ø,448.791,14014031.171,1279756.202,558.176,7.461,11:49:38 18 Feb 2009,41189.800,42753.103,46094.589,0.078,0.072,0.007,3.548,2.599,2.415,1,6
2319,LR,+38.58505ø,-82.26208ø,448.781,14014032.499,1279776.511,558.166,7.461,11:49:39 18 Feb 2009,41209.773,42756.836,46095.839,0.189,0.176,0.003,3.548,2.599,2.415,1,6
2320,LR,+38.58505ø,-82.26201ø,448.742,14014033.755,1279797.625,558.127,7.461,11:49:40 18 Feb 2009,41230.547,42760.663,46097.023,0.133,0.123,0.007,3.548,2.599,2.415,1,6
2321,LR,+38.58506ø,-82.26193ø,448.699,14014035.074,1279819.509,558.084,7.461,11:49:41 18 Feb 2009,41252.077,42764.643,46098.264,0.117,0.109,0.005,3.547,2.599,2.415,1,6
2322,LR,+38.58506ø,-82.26185ø,448.704,14014036.453,1279842.123,558.089,7.461,11:49:42 18 Feb 2009,41274.329,42768.726,46099.587,0.125,0.116,0.005,3.547,2.599,2.414,1,6
2323,LR,+38.58507ø,-82.26177ø,448.719,14014037.837,1279865.466,558.104,7.461,11:49:43 18 Feb 2009,41297.304,42772.909,46100.930,0.048,0.044,0.005,3.547,2.598,2.414,1,6
2324,LR,+38.58507ø,-82.26169ø,448.781,14014039.339,1279889.513,558.166,7.461,11:49:44 18 Feb 2009,41320.968,42777.229,46102.400,0.033,0.031,0.002,3.547,2.598,2.414,1,6
2325,LR,+38.58508ø,-82.26160ø,448.787,14014040.787,1279914.399,558.173,7.461,11:49:45 18 Feb 2009,41345.463,42781.680,46103.804,0.096,0.090,0.001,3.546,2.598,2.414,1,6
2326,LR,+38.58508ø,-82.26151ø,448.822,14014042.338,1279940.135,558.208,7.461,11:49:46 18 Feb 2009,41370.791,42786.293,46105.315,0.049,0.046,0.004,3.546,2.598,2.414,1,6
2327,LR,+38.58509ø,-82.26141ø,448.829,14014044.110,1279969.422,558.216,7.461,11:49:47 18 Feb 2009,41399.611,42791.572,46107.019,0.033,0.031,0.002,3.546,2.598,2.414,1,6
2328,LR,+38.58509ø,-82.26132ø,448.884,14014045.557,1279993.811,558.271,7.461,11:49:48 18 Feb 2009,41423.619,42795.913,46108.446,0.041,0.038,0.001,3.546,2.597,2.414,1,6
2329,LR,+38.58510ø,-82.26122ø,448.972,14014047.348,1280023.870,558.359,7.461,11:49:49 18 Feb 2009,41453.208,42801.252,46110.224,0.046,0.043,0.002,2.576,1.887,1.754,1,6
2330,LR,+38.58510ø,-82.26113ø,449.008,14014048.811,1280048.697,558.395,7.461,11:49:50 18 Feb 2009,41477.646,42805.680,46111.656,0.063,0.058,0.002,2.576,1.887,1.754,1,6
2331,LR,+38.58511ø,-82.26102ø,449.139,14014050.599,1280079.161,558.527,7.461,11:49:51 18 Feb 2009,41507.642,42811.042,46113.464,0.078,0.073,0.003,2.576,1.887,1.754,1,6
2332,LR,+38.58511ø,-82.26093ø,449.147,14014052.272,1280106.949,558.535,7.461,11:49:52 18 Feb 2009,41534.988,42816.045,46115.074,0.066,0.062,0.004,2.576,1.887,1.754,1,6
2333,LR,+38.58512ø,-82.26083ø,449.184,14014053.936,1280134.648,558.572,7.461,11:49:53 18 Feb 2009,41562.248,42821.008,46116.696,0.069,0.064,0.004,2.576,1.887,1.754,1,6
2334,LR,+38.58513ø,-82.26073ø,449.263,14014055.508,1280162.079,558.652,7.461,11:49:54 18 Feb 2009,41589.258,42825.843,46118.269,0.072,0.067,0.004,2.576,1.887,1.754,1,6
2335,LR,+38.58513ø,-82.26064ø,449.308,14014057.173,1280189.625,558.696,7.461,11:49:55 18 Feb 2009,41616.369,42830.778,46119.894,0.068,0.064,0.004,2.576,1.887,1.754,1,6
2336,LR,+38.58514ø,-82.26054ø,449.343,14014058.891,1280217.292,558.732,7.461,11:49:56 18 Feb 2009,41643.592,42835.771,46121.556,0.098,0.091,0.004,2.576,1.887,1.754,1,6
2337,LR,+38.58514ø,-82.26044ø,449.388,14014060.525,1280245.173,558.778,7.461,11:49:57 18 Feb 2009,41671.038,42840.735,46123.160,0.073,0.067,0.005,2.576,1.887,1.754,1,6
2338,LR,+38.58515ø,-82.26034ø,449.446,14014062.196,1280273.492,558.835,7.461,11:49:58 18 Feb 2009,41698.914,42845.775,46124.807,0.085,0.079,0.004,2.576,1.887,1.754,1,6
2339,LR,+38.58515ø,-82.26024ø,449.422,14014064.001,1280302.372,558.812,7.461,11:49:59 18 Feb 2009,41727.324,42851.040,46126.512,0.072,0.067,0.005,2.576,1.887,1.754,1,6
2340,LR,+38.58516ø,-82.26014ø,449.417,14014065.714,1280331.495,558.807,7.461,11:50:00 18 Feb 2009,41755.985,42856.269,46128.161,0.057,0.053,0.004,2.576,1.887,1.754,1,6
2341,LR,+38.58517ø,-82.26004ø,449.471,14014067.482,1280360.967,558.861,7.461,11:50:01 18 Feb 2009,41784.993,42861.537,46129.894,0.081,0.075,0.003,2.576,1.887,1.754,1,6
2342,LR,+38.58517ø,-82.25994ø,449.492,14014069.202,1280390.420,558.883,7.461,11:50:02 18 Feb 2009,41813.983,42866.798,46131.567,0.092,0.085,0.004,2.576,1.887,1.754,1,6
2343,LR,+38.58518ø,-82.25982ø,449.522,14014071.204,1280422.837,558.913,7.461,11:50:03 18 Feb 2009,41845.882,42872.650,46133.499,0.062,0.058,0.005,2.576,1.887,1.754,1,6
2344,LR,+38.58518ø,-82.25973ø,449.533,14014072.747,1280449.656,558.924,7.461,11:50:04 18 Feb 2009,41872.281,42877.433,46135.000,0.056,0.052,0.003,2.576,1.886,1.754,1,6
2345,LR,+38.58519ø,-82.25962ø,449.515,14014074.539,1280479.602,558.906,7.461,11:50:05 18 Feb 2009,41901.747,42882.839,46136.710,0.052,0.048,0.003,2.576,1.886,1.754,1,6
2346,LR,+38.58520ø,-82.25952ø,449.488,14014076.392,1280509.164,558.880,7.461,11:50:06 18 Feb 2009,41930.828,42888.234,46138.459,0.091,0.085,0.003,2.576,1.886,1.754,1,6
2347,LR,+38.58520ø,-82.25942ø,449.513,14014078.043,1280538.521,558.906,7.461,11:50:07 18 Feb 2009,41959.730,42893.435,46140.080,0.051,0.048,0.005,2.576,1.886,1.754,1,6
2348,LR,+38.58521ø,-82.25932ø,449.479,14014079.878,1280567.963,558.871,7.461,11:50:08 18 Feb 2009,41988.693,42898.809,46141.809,0.030,0.028,0.003,2.576,1.886,1.754,1,6
2349,LR,+38.58521ø,-82.25921ø,449.472,14014081.572,1280597.441,558.865,7.461,11:50:09 18 Feb 2009,42017.707,42904.079,46143.446,0.036,0.034,0.002,2.576,1.886,1.754,1,6
2350,LR,+38.58522ø,-82.25911ø,449.540,14014083.296,1280626.868,558.933,7.461,11:50:10 18 Feb 2009,42046.676,42909.302,46145.151,0.035,0.032,0.002,2.576,1.886,1.754,1,6
2351,LR,+38.58523ø,-82.25901ø,449.562,14014085.091,1280656.195,558.956,7.461,11:50:11 18 Feb 2009,42075.535,42914.591,46146.883,0.050,0.046,0.002,2.576,1.886,1.754,1,6
2352,LR,+38.58523ø,-82.25890ø,449.593,14014086.924,1280685.717,558.987,7.461,11:50:12 18 Feb 2009,42104.583,42919.924,46148.651,0.038,0.035,0.003,2.576,1.886,1.754,1,6
2353,LR,+38.58524ø,-82.25880ø,449.624,14014088.675,1280715.408,559.018,7.461,11:50:13 18 Feb 2009,42133.807,42925.230,46150.357,0.048,0.044,0.002,2.576,1.886,1.754,1,6
2354,LR,+38.58524ø,-82.25870ø,449.634,14014090.394,1280745.189,559.028,7.461,11:50:14 18 Feb 2009,42163.120,42930.546,46152.027,0.025,0.023,0.003,2.576,1.886,1.754,1,6
2355,LR,+38.58525ø,-82.25858ø,449.685,14014092.341,1280778.007,559.080,7.461,11:50:15 18 Feb 2009,42195.423,42936.406,46153.932,0.038,0.036,0.001,2.576,1.886,1.754,1,6
2356,LR,+38.58525ø,-82.25849ø,449.683,14014093.888,1280804.825,559.078,7.461,11:50:16 18 Feb 2009,42221.819,42941.202,46155.428,0.053,0.049,0.002,2.576,1.886,1.754,1,6
2357,LR,+38.58526ø,-82.25838ø,449.684,14014095.674,1280834.396,559.080,7.461,11:50:17 18 Feb 2009,42250.918,42946.536,46157.142,0.046,0.043,0.003,2.576,1.886,1.754,1,6
2358,LR,+38.58527ø,-82.25828ø,449.764,14014097.444,1280864.168,559.159,7.461,11:50:18 18 Feb 2009,42280.225,42951.828,46158.894,0.049,0.045,0.002,2.576,1.886,1.754,1,6
2359,LR,+38.58527ø,-82.25817ø,449.836,14014099.189,1280894.504,559.232,7.461,11:50:19 18 Feb 2009,42310.093,42957.191,46160.629,0.063,0.059,0.003,2.576,1.886,1.754,1,6
2360,LR,+38.58528ø,-82.25807ø,449.922,14014101.033,1280925.458,559.318,7.461,11:50:20 18 Feb 2009,42340.563,42962.694,46162.456,0.075,0.070,0.003,2.576,1.886,1.754,1,6
2361,LR,+38.58529ø,-82.25794ø,449.858,14014103.060,1280960.339,559.255,7.461,11:50:21 18 Feb 2009,42374.888,42968.987,46164.374,0.058,0.086,0.004,3.994,2.241,3.306,1,5
2362,LR,+38.58529ø,-82.25783ø,449.907,14014104.930,1280992.421,559.303,7.461,11:50:22 18 Feb 2009,42406.469,42974.697,46166.209,0.023,0.034,0.003,3.994,2.241,3.306,1,5
2363,LR,+38.58530ø,-82.25772ø,449.778,14014106.839,1281024.928,559.175,7.461,11:50:23 18 Feb 2009,42438.448,42980.628,46167.970,0.039,0.058,0.001,3.994,2.241,3.306,1,5
2364,LR,+38.58530ø,-82.25761ø,449.857,14014108.526,1281054.417,559.254,7.461,11:50:24 18 Feb 2009,42467.483,42985.829,46169.653,0.030,0.045,0.002,3.993,2.241,3.305,1,5
2365,LR,+38.58531ø,-82.25749ø,449.899,14014110.733,1281090.684,559.297,7.461,11:50:25 18 Feb 2009,42503.174,42992.351,46171.794,0.067,0.099,0.001,3.992,2.240,3.305,1,5
2366,LR,+38.58532ø,-82.25738ø,449.968,14014112.507,1281120.355,559.366,7.461,11:50:26 18 Feb 2009,42532.379,42997.639,46173.541,0.094,0.138,0.003,3.992,2.240,3.304,1,5
2367,LR,+38.58533ø,-82.25726ø,449.938,14014114.636,1281156.425,559.336,7.461,11:50:27 18 Feb 2009,42567.874,43004.141,46175.572,0.023,0.035,0.004,3.991,2.240,3.304,1,5
2368,LR,+38.58533ø,-82.25716ø,449.922,14014116.325,1281185.471,559.321,7.461,11:50:28 18 Feb 2009,42596.461,43009.353,46177.194,0.019,0.028,0.001,3.991,2.240,3.303,1,5
2369,LR,+38.58534ø,-82.25705ø,450.045,14014118.145,1281217.096,559.444,7.461,11:50:29 18 Feb 2009,42627.601,43014.909,46179.032,0.022,0.032,0.001,3.990,2.239,3.303,1,5
2370,LR,+38.58534ø,-82.25694ø,450.015,14014120.012,1281247.941,559.414,7.461,11:50:30 18 Feb 2009,42657.950,43020.500,46180.803,0.092,0.135,0.001,3.990,2.239,3.302,1,5
2371,LR,+38.58535ø,-82.25682ø,450.037,14014122.022,1281281.098,559.436,7.461,11:50:31 18 Feb 2009,42690.579,43026.470,46182.743,0.020,0.030,0.004,3.989,2.239,3.302,1,5
2372,LR,+38.58536ø,-82.25673ø,450.052,14014123.620,1281307.653,559.452,7.461,11:50:32 18 Feb 2009,42716.712,43031.247,46184.286,0.143,0.133,0.001,3.988,2.920,2.717,1,6
2373,LR,+38.58536ø,-82.25663ø,449.996,14014125.377,1281336.645,559.396,7.461,11:50:33 18 Feb 2009,42745.233,43036.525,46185.935,0.128,0.119,0.005,3.988,2.920,2.717,1,6
2374,LR,+38.58537ø,-82.25653ø,450.037,14014127.097,1281365.339,559.437,7.461,11:50:34 18 Feb 2009,42773.474,43041.663,46187.612,0.138,0.129,0.004,3.988,2.920,2.716,1,6
2375,LR,+38.58537ø,-82.25643ø,450.029,14014128.730,1281393.978,559.430,7.461,11:50:35 18 Feb 2009,42801.664,43046.776,46189.190,0.079,0.073,0.005,3.987,2.919,2.716,1,6
2376,LR,+38.58538ø,-82.25633ø,450.036,14014130.470,1281422.444,559.437,7.461,11:50:36 18 Feb 2009,42829.674,43051.920,46190.859,0.089,0.083,0.003,3.987,2.919,2.716,1,6
2377,LR,+38.58538ø,-82.25623ø,450.017,14014132.210,1281450.816,559.418,7.461,11:50:37 18 Feb 2009,42857.588,43057.071,46192.511,0.071,0.066,0.003,3.986,2.918,2.715,1,6
2378,LR,+38.58539ø,-82.25613ø,449.934,14014133.829,1281479.001,559.336,7.461,11:50:38 18 Feb 2009,42885.322,43062.169,46194.026,0.155,0.144,0.002,3.986,2.918,2.715,1,6
2379,LR,+38.58540ø,-82.25603ø,449.925,14014135.519,1281506.679,559.327,7.461,11:50:39 18 Feb 2009,42912.555,43067.182,46195.638,0.156,0.145,0.005,3.985,2.918,2.715,1,6
2380,LR,+38.58540ø,-82.25594ø,449.934,14014137.118,1281533.884,559.336,7.461,11:50:40 18 Feb 2009,42939.330,43072.056,46197.184,0.102,0.094,0.005,3.985,2.917,2.714,1,6
2381,LR,+38.58541ø,-82.25583ø,449.956,14014139.028,1281563.923,559.359,7.461,11:50:41 18 Feb 2009,42968.882,43077.519,46199.013,0.075,0.070,0.004,3.984,2.917,2.714,1,6
2382,LR,+38.58541ø,-82.25574ø,449.781,14014140.667,1281591.607,559.183,7.461,11:50:42 18 Feb 2009,42996.107,43082.630,46200.481,0.130,0.121,0.003,3.984,2.916,2.714,1,6
2383,LR,+38.58542ø,-82.25565ø,449.835,14014142.158,1281616.955,559.238,7.461,11:50:43 18 Feb 2009,43021.061,43087.138,46201.951,0.038,0.035,0.005,3.983,2.916,2.713,1,6
2384,LR,+38.58542ø,-82.25554ø,449.841,14014143.959,1281648.127,559.245,7.461,11:50:44 18 Feb 2009,43051.743,43092.707,46203.696,0.153,0.143,0.001,3.983,2.916,2.713,1,6
2385,LR,+38.58543ø,-82.25544ø,449.917,14014145.696,1281676.370,559.321,7.461,11:50:45 18 Feb 2009,43079.539,43097.764,46205.403,0.170,0.159,0.005,3.982,2.915,2.713,1,6
2386,LR,+38.58544ø,-82.25534ø,449.845,14014147.406,1281704.557,559.249,7.461,11:50:46 18 Feb 2009,43107.267,43102.911,46206.996,0.076,0.071,0.006,2.575,1.885,1.754,1,6
2387,LR,+38.58544ø,-82.25523ø,449.842,14014149.049,1281735.505,559.246,7.461,11:50:47 18 Feb 2009,43137.742,43108.359,46208.610,0.103,0.096,0.004,2.575,1.885,1.754,1,6
2388,LR,+38.58545ø,-82.25514ø,449.883,14014150.677,1281760.978,559.287,7.461,11:50:48 18 Feb 2009,43162.803,43112.979,46210.180,0.064,0.059,0.006,2.575,1.885,1.754,1,6
